date,temperature_c,rainfall_mm
2008-02-23,15.307,0.542
2008-02-24,13.762,1.738
2008-02-25,13.637,2.063
2008-02-26,11.719,5.727
2008-02-27,14.881,7.801
2008-02-28,14.88,3.642
2008-02-29,17.988,5.415
2008-03-01,16.242,0.364
2008-03-02,10.426,0.297
2008-03-03,8.666,0.0
2008-03-04,9.917,6.55
2008-03-05,11.943,2.112
2008-03-06,13.135,2.648
2008-03-07,15.356,6.537
2008-03-08,12.832,8.581
2008-03-09,12.065,2.062
2008-03-10,13.953,1.883
2008-03-11,15.278,3.942
2008-03-12,13.442,0.0
2008-03-13,13.646,0.0
2008-03-14,9.361,0.0
2008-03-15,13.828,11.309
2008-03-16,22.628,8.66
2008-03-17,16.825,2.705
2008-03-18,16.131,0.0
2008-03-19,21.609,4.384
2008-03-20,16.802,0.31
2008-03-21,20.025,1.954
2008-03-22,20.35,4.758
2008-03-23,11.735,4.06
2008-03-24,14.534,0.0
2008-03-25,13.575,0.0
2008-03-26,12.446,1.111
2008-03-27,10.187,1.578
2008-03-28,10.153,7.297
2008-03-29,15.032,0.0
2008-03-30,18.717,0.0
2008-03-31,17.053,2.148
2008-04-01,16.311,3.578
2008-04-02,15.748,3.215
2008-04-03,10.692,1.129
2008-04-04,9.392,0.0
2008-04-05,11.354,1.964
2008-04-06,6.772,0.0
2008-04-07,10.273,0.0
2008-04-08,13.408,0.0
2008-04-09,15.932,0.293
2008-04-10,13.223,0.629
2008-04-11,13.761,0.0
2008-04-12,16.899,0.0
2008-04-13,14.731,5.21
2008-04-14,19.076,2.223
2008-04-15,17.519,0.0
2008-04-16,17.54,0.0
2008-04-17,16.268,0.0
2008-04-18,19.425,0.0
2008-04-19,17.187,0.0
2008-04-20,19.177,2.447
2008-04-21,19.523,3.15
2008-04-22,19.482,2.76
2008-04-23,22.919,0.103
2008-04-24,23.095,5.564
2008-04-25,22.279,6.868
2008-04-26,23.758,3.864
2008-04-27,23.328,3.783
2008-04-28,23.278,4.257
2008-04-29,20.629,4.992
2008-04-30,24.04,2.403
2008-05-01,16.215,0.0
2008-05-02,23.924,0.0
2008-05-03,20.428,0.0
2008-05-04,16.08,0.597
2008-05-05,18.546,5.256
2008-05-06,19.151,2.461
2008-05-07,20.106,0.0
2008-05-08,22.229,1.003
2008-05-09,21.382,0.0
2008-05-10,22.549,1.116
2008-05-11,22.831,0.0
2008-05-12,18.7,1.804
2008-05-13,18.16,0.422
2008-05-14,22.236,0.0
2008-05-15,21.001,0.0
2008-05-16,20.497,0.0
2008-05-17,17.854,0.0
2008-05-18,21.931,0.0
2008-05-19,23.408,0.0
2008-05-20,23.2,2.792
2008-05-21,19.419,12.351
2008-05-22,22.408,4.63
2008-05-23,23.578,5.207
2008-05-24,26.417,1.071
2008-05-25,25.498,13.914
2008-05-26,21.292,6.248
2008-05-27,35.094,2.983
2008-05-28,30.038,5.043
2008-05-29,23.97,2.602
2008-05-30,24.316,0.0
2008-05-31,26.218,0.936
2008-06-01,23.698,0.592
2008-06-02,24.855,0.0
2008-06-03,32.61,3.801
2008-06-04,29.87,0.81
2008-06-05,29.488,2.725
2008-06-06,30.263,6.521
2008-06-07,31.677,4.305
2008-06-08,32.714,0.0
2008-06-09,31.624,0.116
2008-06-10,26.564,4.258
2008-06-11,28.056,7.955
2008-06-12,25.939,9.714
2008-06-13,24.312,9.24
2008-06-14,25.23,3.273
2008-06-15,22.924,1.68
2008-06-16,24.801,2.104
2008-06-17,24.559,6.45
2008-06-18,27.174,2.702
2008-06-19,31.191,0.0
2008-06-20,28.94,0.0
2008-06-21,26.078,0.0
2008-06-22,27.905,0.0
2008-06-23,31.839,0.0
2008-06-24,31.668,0.0
2008-06-25,31.282,0.0
2008-06-26,30.148,0.0
2008-06-27,26.614,0.0
2008-06-28,29.348,1.489
2008-06-29,32.884,1.559
2008-06-30,31.457,1.142
2008-07-01,31.293,0.0
2008-07-02,31.763,0.0
2008-07-03,31.652,0.0
2008-07-04,32.432,0.0
2008-07-05,28.365,0.0
2008-07-06,29.351,2.871
2008-07-07,29.938,1.795
2008-07-08,28.836,2.037
2008-07-09,26.294,0.0
2008-07-10,32.228,1.954
2008-07-11,30.96,3.56
2008-07-12,32.059,1.077
2008-07-13,30.617,0.05
2008-07-14,30.171,1.08
2008-07-15,30.675,2.136
2008-07-16,34.636,0.0
2008-07-17,31.714,0.0
2008-07-18,32.194,1.948
2008-07-19,38.807,1.793
2008-07-20,36.098,2.143
2008-07-21,31.148,7.226
2008-07-22,38.681,1.363
2008-07-23,35.602,5.242
2008-07-24,32.08,1.863
2008-07-25,29.076,2.48
2008-07-26,26.584,3.563
2008-07-27,26.231,1.877
2008-07-28,26.748,2.647
2008-07-29,26.809,2.545
2008-07-30,31.137,0.0
2008-07-31,26.783,0.0
2008-08-01,27.965,2.53
2008-08-02,30.18,2.309
2008-08-03,30.08,0.728
2008-08-04,29.898,0.0
2008-08-05,28.089,0.0
2008-08-06,30.403,0.001
2008-08-07,29.574,0.0
2008-08-08,30.787,2.606
2008-08-09,29.343,4.074
2008-08-10,26.27,5.972
2008-08-11,27.963,6.145
2008-08-12,26.602,8.702
2008-08-13,22.438,7.313
2008-08-14,25.433,7.773
2008-08-15,23.482,4.731
2008-08-16,19.675,1.237
2008-08-17,21.675,1.527
2008-08-18,30.672,2.219
2008-08-19,31.953,2.208
2008-08-20,29.424,5.085
2008-08-21,28.422,2.056
2008-08-22,28.93,0.0
2008-08-23,28.07,0.563
2008-08-24,29.557,0.0
2008-08-25,29.664,0.0
2008-08-26,28.11,0.0
2008-08-27,27.669,0.0
2008-08-28,26.49,2.104
2008-08-29,28.294,1.953
2008-08-30,27.848,2.899
2008-08-31,24.784,5.917
2008-09-01,24.912,0.0
2008-09-02,24.984,0.0
2008-09-03,24.003,2.768
2008-09-04,23.294,9.0
2008-09-05,26.362,3.076
2008-09-06,27.51,5.567
2008-09-07,25.334,0.0
2008-09-08,25.394,0.0
2008-09-09,26.691,0.0
2008-09-10,25.426,7.459
2008-09-11,24.528,0.0
2008-09-12,26.802,0.0
2008-09-13,21.67,0.0
2008-09-14,18.922,0.0
2008-09-15,18.893,0.0
2008-09-16,17.614,0.0
2008-09-17,18.059,0.35
2008-09-18,24.368,4.059
2008-09-19,21.702,4.209
2008-09-20,20.277,3.526
2008-09-21,19.897,1.487
2008-09-22,16.907,3.549
2008-09-23,17.189,2.767
2008-09-24,16.962,3.963
2008-09-25,14.158,7.457
2008-09-26,19.062,6.988
2008-09-27,19.968,7.882
2008-09-28,19.332,5.728
2008-09-29,20.486,2.944
2008-09-30,19.848,2.366
2008-10-01,22.441,0.731
2008-10-02,18.352,8.315
2008-10-03,18.775,11.439
2008-10-04,18.454,6.531
2008-10-05,13.854,4.984
2008-10-06,13.793,3.472
2008-10-07,15.581,3.249
2008-10-08,18.664,0.0
2008-10-09,17.868,3.285
2008-10-10,20.67,5.483
2008-10-11,21.803,3.835
2008-10-12,16.154,4.459
2008-10-13,20.032,4.796
2008-10-14,22.446,2.669
2008-10-15,19.379,8.049
2008-10-16,19.427,3.625
2008-10-17,17.756,4.222
2008-10-18,17.709,3.291
2008-10-19,16.53,0.0
2008-10-20,10.035,3.325
2008-10-21,12.752,0.173
2008-10-22,15.314,1.768
2008-10-23,10.344,0.0
2008-10-24,21.116,2.918
2008-10-25,19.65,3.508
2008-10-26,16.555,5.585
2008-10-27,17.983,1.919
2008-10-28,15.927,1.589
2008-10-29,15.237,6.705
2008-10-30,16.696,1.131
2008-10-31,16.836,1.609
2008-11-01,17.56,2.242
2008-11-02,16.267,6.876
2008-11-03,16.081,4.281
2008-11-04,14.703,7.759
2008-11-05,17.764,10.406
2008-11-06,16.652,8.258
2008-11-07,12.207,4.644
2008-11-08,10.904,4.64
2008-11-09,13.025,3.62
2008-11-10,12.638,1.129
2008-11-11,11.732,5.52
2008-11-12,12.231,5.069
2008-11-13,12.911,4.208
2008-11-14,9.707,1.966
2008-11-15,6.742,0.0
2008-11-16,9.183,0.0
2008-11-17,12.814,0.0
2008-11-18,13.992,3.237
2008-11-19,16.045,0.0
2008-11-20,17.701,1.81
2008-11-21,12.952,2.68
2008-11-22,13.288,3.213
2008-11-23,11.25,1.297
2008-11-24,9.166,0.685
2008-11-25,10.346,3.073
2008-11-26,8.274,1.561
2008-11-27,7.993,2.464
2008-11-28,8.224,4.295
2008-11-29,12.424,7.725
2008-11-30,11.864,5.186
2008-12-01,15.588,16.086
2008-12-02,11.613,11.543
2008-12-03,13.046,8.382
2008-12-04,8.846,9.811
2008-12-05,10.321,8.927
2008-12-06,10.586,7.721
2008-12-07,12.045,6.411
2008-12-08,8.301,4.558
2008-12-09,11.18,4.851
2008-12-10,9.808,1.878
2008-12-11,8.146,4.0
2008-12-12,11.752,6.235
2008-12-13,10.902,8.403
2008-12-14,10.358,2.649
2008-12-15,13.032,1.933
2008-12-16,11.141,0.0
2008-12-17,9.247,1.049
2008-12-18,9.914,10.389
2008-12-19,5.387,12.106
2008-12-20,16.393,6.815
2008-12-21,13.969,5.439
2008-12-22,12.494,0.956
2008-12-23,9.67,0.0
2008-12-24,10.511,3.887
2008-12-25,11.861,3.342
2008-12-26,12.244,4.226
2008-12-27,12.915,1.941
2008-12-28,13.779,0.0
2008-12-29,10.765,0.0
2008-12-30,12.422,2.971
2008-12-31,14.119,9.027
2009-01-01,13.046,4.566
2009-01-02,14.096,5.353
2009-01-03,13.638,7.419
2009-01-04,10.176,11.953
2009-01-05,8.215,6.319
2009-01-06,9.26,8.885
2009-01-07,9.746,4.741
2009-01-08,9.511,6.885
2009-01-09,7.406,2.912
2009-01-10,6.625,2.01
2009-01-11,6.686,3.068
2009-01-12,6.926,0.0
2009-01-13,6.517,0.0
2009-01-14,6.22,1.625
2009-01-15,10.822,5.59
2009-01-16,7.826,2.509
2009-01-17,7.205,3.868
2009-01-18,4.734,4.312
2009-01-19,8.801,0.0
2009-01-20,8.031,1.168
2009-01-21,7.17,2.684
2009-01-22,12.711,1.233
2009-01-23,5.51,7.46
2009-01-24,6.973,3.262
2009-01-25,6.82,10.587
2009-01-26,10.92,5.371
2009-01-27,11.189,11.763
2009-01-28,9.955,9.003
2009-01-29,10.722,3.843
2009-01-30,12.006,11.868
2009-01-31,8.333,5.176
2009-02-01,6.738,3.377
2009-02-02,5.157,4.539
2009-02-03,4.672,7.218
2009-02-04,4.054,5.747
2009-02-05,5.513,3.773
2009-02-06,6.935,3.034
2009-02-07,2.774,0.336
2009-02-08,1.008,1.162
2009-02-09,2.772,1.523
2009-02-10,4.778,3.166
2009-02-11,9.083,2.641
2009-02-12,12.267,2.325
2009-02-13,12.46,2.985
2009-02-14,17.028,6.584
2009-02-15,13.085,13.742
2009-02-16,13.222,11.35
2009-02-17,11.909,12.135
2009-02-18,15.006,4.334
2009-02-19,18.339,3.435
2009-02-20,14.147,0.0
2009-02-21,15.403,0.0
2009-02-22,16.32,2.673
2009-02-23,17.422,0.38
2009-02-24,15.276,0.0
2009-02-25,14.031,4.742
2009-02-26,17.772,20.47
2009-02-27,12.266,8.685
2009-02-28,8.008,5.97
2009-03-01,6.823,0.0
2009-03-02,8.319,0.529
2009-03-03,6.341,0.0
2009-03-04,7.36,0.0
2009-03-05,11.001,0.0
2009-03-06,13.125,4.322
2009-03-07,12.556,6.978
2009-03-08,7.68,14.455
2009-03-09,7.473,9.447
2009-03-10,9.055,7.13
2009-03-11,7.64,1.598
2009-03-12,7.785,6.297
2009-03-13,9.302,5.915
2009-03-14,11.302,6.325
2009-03-15,9.85,5.203
2009-03-16,10.199,0.0
2009-03-17,12.579,0.0
2009-03-18,14.528,0.0
2009-03-19,14.047,0.0
2009-03-20,15.373,1.449
2009-03-21,19.76,0.887
2009-03-22,16.146,0.0
2009-03-23,14.447,0.0
2009-03-24,15.016,2.877
2009-03-25,12.55,8.15
2009-03-26,13.125,2.447
2009-03-27,13.925,0.943
2009-03-28,13.816,0.0
2009-03-29,16.97,5.526
2009-03-30,13.198,2.525
2009-03-31,14.208,3.408
2009-04-01,15.913,2.078
2009-04-02,13.782,3.021
2009-04-03,20.447,0.0
2009-04-04,17.621,0.995
2009-04-05,17.423,1.977
2009-04-06,17.484,0.37
2009-04-07,23.919,3.582
2009-04-08,22.631,4.559
2009-04-09,23.229,0.529
2009-04-10,22.802,0.735
2009-04-11,17.99,0.145
2009-04-12,18.394,0.0
2009-04-13,18.026,0.4
2009-04-14,18.468,2.55
2009-04-15,18.24,6.3
2009-04-16,19.237,3.505
2009-04-17,21.474,2.513
2009-04-18,21.112,0.0
2009-04-19,23.455,0.0
2009-04-20,22.994,0.0
2009-04-21,21.445,9.564
2009-04-22,20.49,6.704
2009-04-23,19.559,9.409
2009-04-24,18.328,10.584
2009-04-25,19.111,0.191
2009-04-26,18.759,1.415
2009-04-27,20.349,0.726
2009-04-28,22.281,2.256
2009-04-29,23.307,1.546
2009-04-30,22.699,3.634
2009-05-01,18.827,1.978
2009-05-02,19.717,0.0
2009-05-03,23.303,0.879
2009-05-04,23.47,4.143
2009-05-05,21.754,0.0
2009-05-06,16.199,0.0
2009-05-07,19.569,0.6
2009-05-08,18.179,2.644
2009-05-09,20.437,2.582
2009-05-10,16.476,4.012
2009-05-11,21.356,7.723
2009-05-12,14.847,4.262
2009-05-13,14.408,2.276
2009-05-14,15.888,0.0
2009-05-15,17.869,0.0
2009-05-16,20.512,3.12
2009-05-17,23.825,1.539
2009-05-18,23.26,4.225
2009-05-19,24.505,3.82
2009-05-20,23.453,4.222
2009-05-21,20.616,4.798
2009-05-22,16.093,0.67
2009-05-23,21.307,0.0
2009-05-24,20.803,0.0
2009-05-25,19.811,0.0
2009-05-26,14.508,1.847
2009-05-27,13.43,0.0
2009-05-28,17.662,0.0
2009-05-29,22.095,0.0
2009-05-30,24.572,0.0
2009-05-31,23.759,0.0
2009-06-01,25.113,0.0
2009-06-02,25.341,0.0
2009-06-03,28.582,0.892
2009-06-04,27.446,0.238
2009-06-05,27.24,0.0
2009-06-06,24.557,0.0
2009-06-07,28.832,0.0
2009-06-08,30.8,0.0
2009-06-09,29.629,0.0
2009-06-10,26.842,0.356
2009-06-11,26.942,0.0
2009-06-12,24.556,0.0
2009-06-13,23.568,0.0
2009-06-14,23.531,0.0
2009-06-15,24.911,0.0
2009-06-16,23.123,2.846
2009-06-17,24.21,0.213
2009-06-18,22.781,4.124
2009-06-19,21.95,1.412
2009-06-20,22.532,5.276
2009-06-21,22.153,0.0
2009-06-22,25.743,6.295
2009-06-23,23.384,1.507
2009-06-24,23.486,0.0
2009-06-25,24.391,0.0
2009-06-26,24.849,0.0
2009-06-27,25.438,4.471
2009-06-28,29.956,7.104
2009-06-29,33.891,5.251
2009-06-30,32.063,7.026
2009-07-01,28.965,0.0
2009-07-02,26.54,14.13
2009-07-03,25.935,7.819
2009-07-04,24.876,3.918
2009-07-05,17.739,6.326
2009-07-06,20.861,2.3
2009-07-07,23.246,0.543
2009-07-08,24.868,2.751
2009-07-09,23.733,3.509
2009-07-10,23.49,0.0
2009-07-11,23.184,0.949
2009-07-12,27.331,2.141
2009-07-13,25.496,2.696
2009-07-14,27.406,4.062
2009-07-15,26.429,0.788
2009-07-16,28.169,5.202
2009-07-17,28.721,2.945
2009-07-18,29.732,5.031
2009-07-19,28.716,2.118
2009-07-20,33.151,0.0
2009-07-21,32.667,0.0
2009-07-22,31.581,0.0
2009-07-23,32.596,0.0
2009-07-24,35.433,0.0
2009-07-25,34.131,0.0
2009-07-26,33.597,0.0
2009-07-27,35.235,0.0
2009-07-28,33.562,0.0
2009-07-29,26.113,3.302
2009-07-30,27.79,1.241
2009-07-31,27.377,1.067
2009-08-01,28.623,1.243
2009-08-02,24.393,5.544
2009-08-03,30.003,6.997
2009-08-04,28.775,3.098
2009-08-05,25.799,0.078
2009-08-06,28.375,0.204
2009-08-07,29.676,2.426
2009-08-08,28.23,0.339
2009-08-09,27.152,2.34
2009-08-10,24.117,0.0
2009-08-11,24.913,3.547
2009-08-12,30.344,0.0
2009-08-13,29.739,1.009
2009-08-14,27.736,0.181
2009-08-15,27.108,3.446
2009-08-16,23.208,0.0
2009-08-17,28.329,1.076
2009-08-18,31.006,10.483
2009-08-19,31.15,0.864
2009-08-20,28.829,0.0
2009-08-21,26.554,0.0
2009-08-22,26.368,0.0
2009-08-23,24.263,0.0
2009-08-24,20.689,0.0
2009-08-25,17.764,0.0
2009-08-26,16.631,0.0
2009-08-27,20.827,1.056
2009-08-28,20.136,0.0
2009-08-29,17.661,0.0
2009-08-30,15.875,0.0
2009-08-31,24.243,2.566
2009-09-01,19.608,0.268
2009-09-02,19.974,1.143
2009-09-03,18.399,0.0
2009-09-04,22.373,1.955
2009-09-05,23.883,2.812
2009-09-06,24.064,5.082
2009-09-07,25.65,0.0
2009-09-08,28.569,0.0
2009-09-09,29.544,0.766
2009-09-10,26.563,4.273
2009-09-11,25.528,4.244
2009-09-12,21.228,0.021
2009-09-13,24.299,3.02
2009-09-14,19.507,0.458
2009-09-15,12.464,0.0
2009-09-16,17.185,0.0
2009-09-17,18.495,0.0
2009-09-18,20.163,0.0
2009-09-19,27.168,0.0
2009-09-20,20.376,0.0
2009-09-21,19.999,4.684
2009-09-22,19.487,0.344
2009-09-23,25.997,2.076
2009-09-24,24.548,0.0
2009-09-25,21.814,5.874
2009-09-26,24.67,6.906
2009-09-27,21.846,5.083
2009-09-28,22.191,2.905
2009-09-29,28.868,3.526
2009-09-30,31.685,7.211
2009-10-01,28.966,6.625
2009-10-02,25.45,0.55
2009-10-03,24.341,4.783
2009-10-04,20.21,4.278
2009-10-05,27.363,3.308
2009-10-06,23.741,1.97
2009-10-07,21.858,0.0
2009-10-08,16.748,0.259
2009-10-09,17.134,4.315
2009-10-10,19.071,6.669
2009-10-11,18.998,5.617
2009-10-12,16.82,10.634
2009-10-13,18.504,8.305
2009-10-14,15.996,7.006
2009-10-15,17.521,6.483
2009-10-16,19.653,8.589
2009-10-17,20.979,4.897
2009-10-18,20.029,1.94
2009-10-19,17.151,0.471
2009-10-20,18.042,3.785
2009-10-21,18.51,5.158
2009-10-22,13.639,8.59
2009-10-23,12.885,2.918
2009-10-24,16.402,1.281
2009-10-25,15.635,0.432
2009-10-26,21.695,3.764
2009-10-27,23.685,0.0
2009-10-28,22.628,0.0
2009-10-29,19.23,0.0
2009-10-30,18.211,0.417
2009-10-31,14.284,0.0
2009-11-01,14.687,6.609
2009-11-02,13.761,4.189
2009-11-03,13.402,0.69
2009-11-04,13.891,4.095
2009-11-05,14.101,3.917
2009-11-06,14.175,3.244
2009-11-07,12.34,2.453
2009-11-08,12.624,0.949
2009-11-09,9.519,0.704
2009-11-10,5.81,2.835
2009-11-11,5.15,3.366
2009-11-12,5.759,5.124
2009-11-13,10.85,2.587
2009-11-14,9.122,0.0
2009-11-15,10.584,2.424
2009-11-16,7.618,3.125
2009-11-17,5.654,3.214
2009-11-18,6.666,4.735
2009-11-19,6.758,0.0
2009-11-20,10.076,4.032
2009-11-21,14.087,0.821
2009-11-22,11.901,0.0
2009-11-23,11.91,2.29
2009-11-24,14.411,5.868
2009-11-25,18.994,4.955
2009-11-26,16.777,3.981
2009-11-27,13.795,14.477
2009-11-28,13.344,9.289
2009-11-29,13.725,6.12
2009-11-30,14.457,3.976
2009-12-01,12.683,7.608
2009-12-02,13.992,8.737
2009-12-03,12.796,1.389
2009-12-04,10.045,2.089
2009-12-05,8.565,0.0
2009-12-06,12.526,0.0
2009-12-07,14.446,0.036
2009-12-08,12.245,5.459
2009-12-09,8.895,6.59
2009-12-10,8.923,6.751
2009-12-11,10.548,8.548
2009-12-12,10.298,7.302
2009-12-13,8.467,1.583
2009-12-14,10.005,2.126
2009-12-15,4.904,2.75
2009-12-16,5.105,0.611
2009-12-17,1.047,0.245
2009-12-18,7.128,0.0
2009-12-19,6.561,0.0
2009-12-20,10.126,0.433
2009-12-21,10.482,11.38
2009-12-22,12.069,6.043
2009-12-23,18.419,6.081
2009-12-24,16.955,4.223
2009-12-25,18.058,1.942
2009-12-26,17.067,0.0
2009-12-27,15.64,0.0
2009-12-28,14.399,6.576
2009-12-29,9.677,0.246
2009-12-30,15.146,5.407
2009-12-31,16.127,4.777
2010-01-01,14.521,3.068
2010-01-02,16.276,3.985
2010-01-03,13.633,4.966
2010-01-04,6.878,4.928
2010-01-05,8.741,0.317
2010-01-06,10.536,0.052
2010-01-07,8.548,8.547
2010-01-08,5.495,5.033
2010-01-09,8.245,13.564
2010-01-10,7.57,2.036
2010-01-11,8.779,10.85
2010-01-12,10.829,7.126
2010-01-13,7.592,4.858
2010-01-14,8.604,0.0
2010-01-15,12.159,3.512
2010-01-16,6.797,0.0
2010-01-17,6.748,0.0
2010-01-18,7.002,5.862
2010-01-19,5.582,3.934
2010-01-20,6.014,17.384
2010-01-21,7.511,15.528
2010-01-22,6.202,13.553
2010-01-23,3.725,9.834
2010-01-24,5.357,9.926
2010-01-25,8.857,5.864
2010-01-26,10.897,1.01
2010-01-27,10.076,0.0
2010-01-28,10.176,1.804
2010-01-29,4.105,1.45
2010-01-30,2.927,0.0
2010-01-31,7.616,0.0
2010-02-01,5.199,2.985
2010-02-02,1.504,2.208
2010-02-03,4.934,0.0
2010-02-04,4.566,0.0
2010-02-05,5.836,1.92
2010-02-06,7.088,9.27
2010-02-07,4.335,13.174
2010-02-08,5.434,8.762
2010-02-09,18.053,4.414
2010-02-10,15.745,7.46
2010-02-11,14.821,5.175
2010-02-12,12.985,6.631
2010-02-13,14.119,5.318
2010-02-14,14.01,0.0
2010-02-15,14.599,0.0
2010-02-16,18.378,2.714
2010-02-17,19.033,5.306
2010-02-18,17.433,4.631
2010-02-19,15.982,3.243
2010-02-20,12.51,2.632
2010-02-21,11.277,7.643
2010-02-22,13.881,6.186
2010-02-23,11.446,6.907
2010-02-24,11.31,6.393
2010-02-25,8.525,15.925
2010-02-26,11.765,10.23
2010-02-27,16.04,6.609
2010-02-28,22.431,8.133
2010-03-01,19.092,2.358
2010-03-02,19.11,10.002
2010-03-03,15.584,7.147
2010-03-04,17.784,10.607
2010-03-05,19.717,10.804
2010-03-06,21.365,0.0
2010-03-07,19.254,5.378
2010-03-08,16.631,5.186
2010-03-09,16.833,6.988
2010-03-10,13.041,8.963
2010-03-11,13.917,5.127
2010-03-12,12.256,3.192
2010-03-13,14.123,0.025
2010-03-14,20.874,2.143
2010-03-15,17.48,0.0
2010-03-16,14.867,1.093
2010-03-17,16.042,0.0
2010-03-18,10.704,1.117
2010-03-19,9.44,0.0
2010-03-20,12.411,0.0
2010-03-21,13.82,0.073
2010-03-22,14.395,5.305
2010-03-23,13.63,2.254
2010-03-24,9.993,1.814
2010-03-25,13.359,1.783
2010-03-26,13.46,0.0
2010-03-27,13.033,0.814
2010-03-28,17.714,4.031
2010-03-29,20.341,7.664
2010-03-30,19.475,6.23
2010-03-31,17.876,3.856
2010-04-01,19.397,3.813
2010-04-02,17.267,2.411
2010-04-03,11.136,2.287
2010-04-04,13.783,0.0
2010-04-05,14.412,0.0
2010-04-06,12.658,0.0
2010-04-07,12.669,0.0
2010-04-08,13.681,0.0
2010-04-09,16.787,1.912
2010-04-10,19.639,1.355
2010-04-11,17.746,0.551
2010-04-12,15.422,4.944
2010-04-13,16.211,0.433
2010-04-14,17.989,1.33
2010-04-15,18.111,0.0
2010-04-16,19.672,0.0
2010-04-17,20.684,0.0
2010-04-18,18.606,0.0
2010-04-19,16.89,0.45
2010-04-20,20.823,5.853
2010-04-21,21.143,5.494
2010-04-22,28.088,3.738
2010-04-23,26.638,0.0
2010-04-24,25.866,0.0
2010-04-25,25.068,0.28
2010-04-26,26.681,1.797
2010-04-27,22.207,1.385
2010-04-28,23.139,5.135
2010-04-29,20.809,0.427
2010-04-30,21.857,4.906
2010-05-01,20.66,3.282
2010-05-02,22.68,0.39
2010-05-03,23.283,0.0
2010-05-04,23.371,2.373
2010-05-05,24.328,0.57
2010-05-06,25.394,0.0
2010-05-07,18.717,0.0
2010-05-08,17.378,0.0
2010-05-09,17.874,0.0
2010-05-10,13.131,0.0
2010-05-11,15.534,1.753
2010-05-12,20.738,5.886
2010-05-13,23.704,0.646
2010-05-14,23.307,2.345
2010-05-15,21.112,0.0
2010-05-16,24.175,0.0
2010-05-17,23.568,0.232
2010-05-18,25.783,0.0
2010-05-19,30.344,7.709
2010-05-20,28.631,0.0
2010-05-21,25.166,0.156
2010-05-22,22.816,0.0
2010-05-23,26.158,3.103
2010-05-24,28.396,10.333
2010-05-25,25.602,5.856
2010-05-26,25.275,2.366
2010-05-27,22.26,2.403
2010-05-28,25.139,2.889
2010-05-29,22.646,0.0
2010-05-30,24.57,1.181
2010-05-31,25.369,3.535
2010-06-01,22.545,3.527
2010-06-02,25.829,2.281
2010-06-03,32.759,1.088
2010-06-04,31.872,1.639
2010-06-05,32.166,5.452
2010-06-06,30.071,0.0
2010-06-07,27.498,0.926
2010-06-08,28.061,0.0
2010-06-09,25.014,0.0
2010-06-10,27.37,0.0
2010-06-11,31.314,0.0
2010-06-12,29.168,0.0
2010-06-13,31.995,0.0
2010-06-14,32.639,0.0
2010-06-15,34.216,0.0
2010-06-16,31.467,0.0
2010-06-17,31.548,0.0
2010-06-18,26.949,0.21
2010-06-19,24.119,4.594
2010-06-20,27.203,0.652
2010-06-21,27.591,0.991
2010-06-22,23.389,6.219
2010-06-23,20.753,5.525
2010-06-24,24.643,7.774
2010-06-25,23.178,3.075
2010-06-26,27.031,2.765
2010-06-27,32.891,1.234
2010-06-28,28.3,5.938
2010-06-29,27.46,3.409
2010-06-30,26.111,0.114
2010-07-01,26.49,0.0
2010-07-02,26.157,0.0
2010-07-03,29.643,0.0
2010-07-04,26.059,0.0
2010-07-05,26.181,0.0
2010-07-06,27.27,0.0
2010-07-07,27.025,2.492
2010-07-08,24.064,1.519
2010-07-09,28.452,6.804
2010-07-10,27.712,4.063
2010-07-11,28.189,1.654
2010-07-12,24.415,0.018
2010-07-13,24.48,1.042
2010-07-14,22.275,1.065
2010-07-15,21.805,0.0
2010-07-16,21.707,0.0
2010-07-17,22.699,0.0
2010-07-18,28.027,3.672
2010-07-19,27.353,0.0
2010-07-20,23.902,0.0
2010-07-21,23.608,0.0
2010-07-22,28.212,2.038
2010-07-23,32.845,2.205
2010-07-24,32.443,3.451
2010-07-25,31.919,1.089
2010-07-26,30.602,0.023
2010-07-27,30.858,0.0
2010-07-28,32.109,0.0
2010-07-29,26.807,0.0
2010-07-30,30.56,0.0
2010-07-31,26.076,4.402
2010-08-01,27.462,1.15
2010-08-02,27.596,0.0
2010-08-03,27.421,0.0
2010-08-04,27.22,0.64
2010-08-05,27.476,0.0
2010-08-06,28.264,3.758
2010-08-07,20.449,7.901
2010-08-08,24.588,0.0
2010-08-09,22.972,0.0
2010-08-10,18.578,0.764
2010-08-11,16.589,1.069
2010-08-12,22.082,0.0
2010-08-13,23.676,0.702
2010-08-14,24.322,0.834
2010-08-15,26.075,1.57
2010-08-16,17.308,3.456
2010-08-17,16.437,0.0
2010-08-18,17.653,0.0
2010-08-19,20.214,0.0
2010-08-20,22.335,0.0
2010-08-21,21.505,0.0
2010-08-22,24.617,0.0
2010-08-23,15.772,1.178
2010-08-24,12.118,5.798
2010-08-25,15.154,0.396
2010-08-26,21.73,3.4
2010-08-27,25.564,0.0
2010-08-28,26.438,0.7
2010-08-29,23.996,0.531
2010-08-30,23.867,3.185
2010-08-31,20.35,6.626
2010-09-01,19.396,2.763
2010-09-02,14.013,2.667
2010-09-03,10.06,3.716
2010-09-04,5.372,2.354
2010-09-05,10.582,2.354
2010-09-06,15.035,0.0
2010-09-07,16.576,4.82
2010-09-08,17.321,6.308
2010-09-09,18.761,6.142
2010-09-10,19.722,1.915
2010-09-11,23.437,1.303
